Sample in Buffer,Sample in Window,TRIGGER,top_i/system_ila_0/inst/probe0_1,top_i/system_ila_0/inst/probe1_1[1:0],top_i/system_ila_0/inst/probe2_1[11:0],top_i/system_ila_0/inst/probe3_1[11:0],top_i/system_ila_0/inst/probe4_1[11:0],top_i/system_ila_0/inst/probe5_1[11:0],top_i/system_ila_0/inst/probe6_1[15:0],top_i/system_ila_0/inst/probe7_1[15:0],top_i/system_ila_0/inst/probe8_1[11:0],top_i/system_ila_0/inst/probe9_1[1:0],top_i/system_ila_0/inst/probe10_1[15:0],top_i/system_ila_0/inst/probe11_1[15:0],top_i/system_ila_0/inst/probe12_1[1:0],top_i/system_ila_0/inst/probe13_1,top_i/system_ila_0/inst/probe14_1,top_i/system_ila_0/inst/probe15_1[7:0],top_i/system_ila_0/inst/probe16_1,top_i/system_ila_0/inst/probe17_1,top_i/system_ila_0/inst/probe18_1,top_i/system_ila_0/inst/probe19_1[7:0],top_i/system_ila_0/inst/probe20_1,top_i/system_ila_0/inst/probe21_1,top_i/system_ila_0/inst/probe22_1,top_i/system_ila_0/inst/probe23_1[15:0],top_i/system_ila_0/inst/probe24_1[15:0],top_i/system_ila_0/inst/probe25_1,top_i/system_ila_0/inst/probe26_1,top_i/system_ila_0/inst/probe27_1,top_i/system_ila_0/inst/probe28_1,top_i/system_ila_0/inst/probe29_1[15:0],top_i/system_ila_0/inst/probe30_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,SIGNED,UNSIGNED
2536,2536,0,1,3,-2046,-2,658,319,-2349,-2445,-738,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-3,2,1,1,0,1,-1490,8063
2537,2537,0,1,3,2,-2046,-1500,459,-2059,-2198,-1908,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-8,0,1,1,0,1,-1736,8063
2538,2538,0,1,3,2,-2046,-1500,203,-2059,-2198,-1908,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-8,0,1,1,0,1,-1982,8063
2539,2539,0,1,0,-2046,-2,-678,-1346,-1482,-1789,738,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-10,-2,1,1,0,1,-1982,8063
2540,2540,0,1,0,-2046,-2,-678,-322,-1482,-1789,738,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-10,-2,1,1,0,1,-1982,8063
2541,2541,0,1,0,2,-2046,1531,-464,-1161,-1351,1908,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-16,-4,1,1,0,1,-2139,8063
2542,2542,0,1,0,2,-2046,1531,-208,-1161,-1351,1908,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-16,-4,1,1,0,1,-2296,8063
2543,2543,0,1,0,2046,2,650,1348,-55,-712,-738,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-8,-5,1,1,0,1,-2504,8063
2544,2544,0,1,0,2046,2,650,324,-55,-712,-738,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-8,-5,1,1,0,1,-2713,8063
2545,2545,0,1,0,-2,2046,-1505,459,271,36,-1908,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-8,-6,1,1,0,1,-1350,8063
2546,2546,0,1,0,-2,2046,-1505,203,271,36,-1908,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-8,-6,1,1,0,1,2712,8063
2547,2547,0,1,0,-2046,-2,-670,-1347,1404,746,738,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,1,-6,1,1,0,1,2694,8063
2548,2548,0,1,0,-2046,-2,-670,-324,1404,746,738,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,1,-6,1,1,0,1,2678,8063
2549,2549,0,1,0,2,-2046,1522,-456,1551,1430,1908,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,21,-4,1,1,0,1,2678,8063
2550,2550,0,1,0,2,-2046,1522,-200,1551,1430,1908,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,21,-4,1,1,0,1,2678,8063
2551,2551,0,1,0,2046,2,656,1342,2431,1950,-741,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,5,-3,1,1,0,1,2628,8063
2552,2552,0,1,0,2046,2,656,318,2431,1950,-741,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,5,-3,1,1,0,1,2579,8063
2553,2553,0,1,0,-2,2046,-1506,460,2259,2346,-1907,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,32,-1,1,1,0,1,2579,8063
2554,2554,0,1,0,-2,2046,-1506,204,2259,2346,-1907,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,32,-1,1,1,0,1,2579,8063
2555,2555,0,1,0,-2046,-2,-664,-1350,2816,2535,741,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-7,1,1,1,0,1,2486,8063
2556,2556,0,1,0,-2046,-2,-664,-325,2816,2535,741,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-7,1,1,1,0,1,2394,8063
2557,2557,0,1,0,2,-2046,1525,-451,2356,2610,1907,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,22,3,1,1,0,1,1386,8063
2558,2558,0,1,0,2,-2046,1525,1853,2356,2610,1907,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,22,3,1,1,0,1,379,8063
2559,2559,0,1,0,2046,2,657,1339,2704,2540,-741,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-20,5,1,1,0,1,379,8063
2560,2560,0,1,0,2046,2,657,314,2704,2540,-741,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,-20,5,0,1,0,1,379,8063
2561,2561,0,1,0,-2,2046,-1503,462,2134,2436,-1907,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,13,5,0,1,0,1,113,8063
2562,2562,0,1,0,-2,2046,-1503,206,2134,2436,-1907,0,2684,2672,3,1,0,ff,0,0,0,03,0,1,1,13,5,0,1,0,1,-153,8063
2563,2563,0,1,0,-2046,-2,-670,-1348,2452,2279,738,3,-2723,-2694,0,0,1,ff,0,0,0,00,0,1,1,-22,5,0,1,0,1,-153,8063
2564,2564,0,1,0,-2046,-2,-670,-323,2452,2279,738,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,-22,5,0,1,0,1,-153,8172
2565,2565,0,1,0,2,-2046,1526,-455,1910,2171,1908,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,12,4,0,1,0,1,-592,8172
2566,2566,0,1,0,2,-2046,1526,1849,1910,2171,1908,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,12,4,0,1,0,1,-1031,8172
2567,2567,0,1,0,2046,2,661,1345,2292,2073,-738,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,-17,3,0,1,0,1,-1031,8172
2568,2568,0,1,0,2046,2,661,320,2292,2073,-738,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,-17,3,0,1,0,1,-1031,8172
2569,2569,0,1,0,-2,2046,-1510,462,1891,2062,-1909,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,14,1,0,1,0,1,-1261,8172
2570,2570,0,1,0,-2,2046,-1510,206,1891,2062,-1909,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,14,1,0,1,0,1,-1491,8172
2571,2571,0,1,0,-2046,-2,-668,-1349,2255,2021,735,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,-11,-2,0,1,0,1,-2067,8172
2572,2572,0,1,0,-2046,-2,-668,-326,2255,2021,735,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,-11,-2,0,1,0,1,-2644,8172
2573,2573,0,1,0,2,-2046,1520,-450,2125,2143,1909,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,15,-4,0,1,0,1,-2644,8172
2574,2574,0,1,0,2,-2046,1520,1854,2125,2143,1909,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,15,-4,0,1,0,1,-2644,8172
2575,2575,0,1,0,2046,2,660,1342,2189,2157,-735,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,-2,-5,0,1,0,1,-2674,8172
2576,2576,0,1,0,2046,2,660,318,2189,2157,-735,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,-2,-5,0,1,0,1,-2705,8172
2577,2577,0,1,0,-2,2046,-1511,456,2174,2164,-1909,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,2,-5,0,1,0,1,-1344,8172
2578,2578,0,1,0,-2,2046,-1511,200,2174,2164,-1909,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,2,-5,0,1,0,1,0,8172
2579,2579,0,1,0,-2046,-2,-667,-1351,2186,2168,738,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,0,-5,0,1,0,1,0,8172
2580,2580,0,1,0,-2046,-2,-667,-328,2186,2168,738,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,0,-5,0,1,0,1,0,8172
2581,2581,0,1,0,2,-2046,1527,-446,2183,2165,1908,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,1,-4,0,1,0,1,1362,8172
2582,2582,0,1,0,2,-2046,1527,1859,2183,2165,1908,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,1,-4,0,1,0,1,2712,8172
2583,2583,0,1,0,2046,2,654,1349,2185,2164,-738,3,-2723,-2694,0,0,0,ff,0,0,0,00,0,1,1,1,-3,0,1,0,1,2694,8172
2584,2584,0,1,0,2046,2,654,261,2185,2164,-738,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,-3,0,1,0,1,2677,8172
2585,2585,0,1,0,-2,2046,-1531,429,2189,2163,-1908,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,-1,0,1,0,1,2157,8172
2586,2586,0,1,0,-2,2046,-1531,172,2189,2163,-1908,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,-1,0,1,0,1,1635,8172
2587,2587,0,1,0,-2046,-2,-599,-1288,2190,2159,741,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,1,0,1,0,1,1635,8172
2588,2588,0,1,0,-2046,-2,-599,-1096,2190,2159,741,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,1,0,1,0,1,1635,8172
2589,2589,0,1,0,2,-2046,988,-1254,2187,2158,1907,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,2,3,0,1,0,1,1446,8172
2590,2590,0,1,0,2,-2046,988,-1253,2187,2158,1907,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,2,3,0,1,0,1,1255,8172
2591,2591,0,1,0,2046,2,522,-1099,2186,2157,-741,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,5,0,1,0,1,1255,8172
2592,2592,0,1,0,2046,2,522,-260,2186,2157,-741,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,5,1,1,1,1,1255,8172
2593,2593,0,1,0,-2,2046,1023,-258,2187,2162,-1908,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,5,1,1,1,1,820,8172
2594,2594,0,1,0,-2,2046,1023,1791,2187,2162,-1908,3,-2723,-2694,0,0,0,00,0,0,0,00,0,1,1,1,5,1,1,1,1,383,8172
2595,2595,0,1,0,-2046,-2,586,1271,2188,2161,738,0,2530,2575,3,1,1,00,0,0,0,03,0,1,1,1,5,1,1,1,1,383,8172
2596,2596,0,1,0,-2046,-2,586,503,2188,2161,738,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,1,5,1,1,1,1,383,8239
2597,2597,0,1,0,2,-2046,-1417,437,2184,2162,1908,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,1,5,1,1,1,1,115,8239
2598,2598,0,1,0,2,-2046,-1417,181,2184,2162,1908,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,1,5,1,1,1,1,-154,8239
2599,2599,0,1,0,2046,2,-670,-1327,2181,2165,-735,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,1,2,1,1,1,1,-1229,8239
2600,2600,0,1,0,2046,2,-670,-368,2181,2165,-735,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,1,2,1,1,1,1,-2303,8239
2601,2601,0,1,0,-2,2046,1510,-458,2181,2169,-1909,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,1,1,1,1,1,1,-2303,8239
2602,2602,0,1,0,-2,2046,1510,1847,2181,2169,-1909,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,1,1,1,1,1,1,-2303,8239
2603,2603,0,1,3,2046,2,661,1343,2180,2168,735,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-2,1,1,1,1,-2489,8239
2604,2604,0,1,3,2046,2,661,318,2180,2168,735,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-2,1,1,1,1,-2676,8239
2605,2605,0,1,3,-2,2046,-1502,458,2177,2170,1909,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-4,1,1,1,1,-2676,8239
2606,2606,0,1,3,-2,2046,-1502,202,2177,2170,1909,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-4,1,1,1,1,-2676,8239
2607,2607,0,1,3,-2046,-2,-664,-1350,2175,2171,-735,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-6,1,1,1,1,-2579,8239
2608,2608,0,1,3,-2046,-2,-664,-326,2175,2171,-735,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-6,1,1,1,1,-2483,8239
2609,2609,0,1,3,2,-2046,1525,-452,2177,2173,-1909,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-5,1,1,1,1,-2483,8239
2610,2610,0,1,3,2,-2046,1525,1853,2177,2173,-1909,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-5,1,1,1,1,-2483,8239
2611,2611,0,1,3,2046,2,655,1355,2179,2171,735,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-5,1,1,1,1,-2553,8239
2612,2612,0,1,3,2046,2,655,330,2179,2171,735,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-5,1,1,1,1,-2622,8239
2613,2613,0,1,3,-2,2046,-1511,448,2177,2172,1908,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-4,1,1,1,1,-1153,8239
2614,2614,0,1,3,-2,2046,-1511,192,2177,2172,1908,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-4,1,1,1,1,0,8239
2615,2615,0,1,3,-2046,-2,-654,-1349,2178,2172,-738,0,2530,2575,3,1,0,00,0,0,0,03,0,1,1,0,-2,1,1,1,1,0,8239
2616,2616,0,1,3,-2046,-2,-654,-325,2178,2172,-738,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,-2,1,1,1,1,0,8239
2617,2617,0,1,3,2,-2046,1531,-429,2182,2173,-1908,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,0,1,1,1,1,0,8239
2618,2618,0,1,3,2,-2046,1531,1802,2182,2173,-1908,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,0,1,1,1,1,0,8239
2619,2619,0,1,3,2046,2,599,1290,2184,2171,741,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,2,1,1,1,1,0,8239
2620,2620,0,1,3,2046,2,599,1034,2184,2171,741,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,2,1,1,1,1,0,8239
2621,2621,0,1,3,-2,2046,-991,1255,2183,2169,1907,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,3,1,1,1,1,0,8239
2622,2622,0,1,3,-2,2046,-991,1255,2183,2169,1907,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,3,1,1,1,1,0,8239
2623,2623,0,1,3,-2046,-2,-515,1101,2185,2167,-738,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,4,1,1,1,1,0,8239
2624,2624,0,1,3,-2046,-2,-515,77,2185,2167,-738,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,0,4,1,1,1,1,0,8239
2625,2625,0,1,3,2,-2046,-1029,253,2186,2167,-1908,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,1,4,1,1,1,1,0,8239
2626,2626,0,1,3,2,-2046,-1029,-1604,2186,2167,-1908,0,2530,2575,3,1,0,ff,0,0,0,03,0,1,1,1,4,1,1,1,1,0,8239
2627,2627,0,1,3,2046,2,-577,-1272,2186,2164,738,0,2188,2161,0,0,1,ff,0,0,0,00,0,1,1,1,3,1,1,1,1,0,8239
2628,2628,0,1,3,2046,2,-577,-439,2186,2164,738,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,3,1,1,1,1,0,8192
2629,2629,0,1,3,-2,2046,1425,-435,2183,2164,1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,2,1,1,1,1,0,8192
2630,2630,0,1,3,-2,2046,1425,-180,2183,2164,1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,2,1,1,1,1,0,8192
2631,2631,0,1,3,-2046,-2,658,1328,2182,2163,-735,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,1,1,1,1,1,0,8192
2632,2632,0,1,3,-2046,-2,658,304,2182,2163,-735,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,1,1,1,1,1,0,8192
2633,2633,0,1,3,2,-2046,-1498,456,2182,2166,-1909,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,-1,1,1,1,1,0,8192
2634,2634,0,1,3,2,-2046,-1498,200,2182,2166,-1909,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,-1,1,1,1,1,0,8192
2635,2635,0,1,0,-2046,-2,-664,-1354,2182,2166,735,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,-2,1,1,1,1,0,8192
2636,2636,0,1,0,-2046,-2,-664,-329,2182,2166,735,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,-2,1,1,1,1,0,8192
2637,2637,0,1,0,2,-2046,1525,-441,2179,2165,1909,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,-2,1,1,1,1,0,8192
2638,2638,0,1,0,2,-2046,1525,1862,2179,2165,1909,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,-2,1,1,1,1,0,8192
2639,2639,0,1,0,2046,2,651,1340,2182,2169,-735,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,0,-2,1,1,1,1,0,8192
2640,2640,0,1,0,2046,2,651,316,2182,2169,-735,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,0,-2,1,1,1,1,0,8192
2641,2641,0,1,0,-2,2046,-1514,455,2185,2162,-1909,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,0,-2,1,1,1,1,0,8192
2642,2642,0,1,0,-2,2046,-1514,455,2185,2162,-1909,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,0,-2,1,1,1,1,0,8192
2643,2643,0,1,0,-2046,-2,-663,-1355,2113,2144,735,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,-1,1,1,1,1,0,8192
2644,2644,0,1,0,-2046,-2,-663,-331,2113,2144,735,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,1,-1,1,1,1,1,0,8192
2645,2645,0,1,0,2,-2046,1524,-445,2188,2155,1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,-3,0,1,1,1,1,0,8192
2646,2646,0,1,0,2,-2046,1524,1858,2188,2155,1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,-3,0,1,1,1,1,0,8192
2647,2647,0,1,0,2046,2,650,1344,1874,2059,-738,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,2,1,1,1,1,1,0,8192
2648,2648,0,1,0,2046,2,650,321,1874,2059,-738,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,2,1,1,1,1,1,0,8192
2649,2649,0,1,0,-2,2046,-1506,455,2295,2043,-1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,-12,1,1,1,1,1,0,8192
2650,2650,0,1,0,-2,2046,-1506,198,2295,2043,-1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,-12,1,1,1,1,1,0,8192
2651,2651,0,1,0,-2046,-2,-657,-1348,1946,2103,738,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,16,1,1,1,1,1,0,8192
2652,2652,0,1,0,-2046,-2,-657,-323,1946,2103,738,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,16,1,1,1,1,1,0,8192
2653,2653,0,1,0,2,-2046,1523,-445,2497,2167,1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,-10,0,1,1,1,1,0,8192
2654,2654,0,1,0,2,-2046,1523,1859,2497,2167,1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,-10,0,1,1,1,1,0,8192
2655,2655,0,1,0,2046,2,653,1345,2200,2310,-738,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,23,1,1,1,1,1,0,8192
2656,2656,0,1,0,2046,2,653,321,2200,2310,-738,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,23,1,0,1,0,1,0,8192
2657,2657,0,1,0,-2,2046,-1515,453,2780,2426,-1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,-8,0,0,1,0,1,0,8192
2658,2658,0,1,0,-2,2046,-1515,196,2780,2426,-1908,0,2188,2161,0,0,0,ff,0,0,0,00,0,1,1,-8,0,0,1,0,1,0,8192
2659,2659,0,1,0,-2046,-2,-656,-1350,2421,2558,738,0,2186,2167,0,0,1,ff,0,0,0,00,0,1,1,28,0,0,1,0,1,0,8192
2660,2660,0,1,0,-2046,-2,-656,-325,2421,2558,738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,28,0,0,1,0,1,0,8192
2661,2661,0,1,0,2,-2046,1525,-451,2843,2584,1909,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-11,0,0,1,0,1,0,8192
2662,2662,0,1,0,2,-2046,1525,1853,2843,2584,1909,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-11,0,0,1,0,1,0,8192
2663,2663,0,1,0,2046,2,652,1341,2238,2536,-735,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,21,0,0,1,0,1,0,8192
2664,2664,0,1,0,2046,2,652,316,2238,2536,-735,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,21,0,0,1,0,1,0,8192
2665,2665,0,1,0,-2,2046,-1513,456,2354,2300,-1909,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-22,0,0,1,0,1,0,8192
2666,2666,0,1,0,-2,2046,-1513,200,2354,2300,-1909,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-22,0,0,1,0,1,0,8192
2667,2667,0,1,3,2046,2,-658,-1353,1413,1931,735,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,3,0,0,1,0,1,0,8192
2668,2668,0,1,3,2046,2,-658,-329,1413,1931,735,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,3,0,0,1,0,1,0,8192
2669,2669,0,1,3,-2,2046,1523,-447,1216,1368,1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-27,0,0,1,0,1,0,8192
2670,2670,0,1,3,-2,2046,1523,1857,1216,1368,1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-27,0,0,1,0,1,0,8192
2671,2671,0,1,3,-2046,-2,658,1345,45,717,-738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-6,0,0,1,0,1,0,8192
2672,2672,0,1,3,-2046,-2,658,321,45,717,-738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-6,0,0,1,0,1,0,8192
2673,2673,0,1,3,2,-2046,-1514,455,-260,-31,-1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-8,0,0,1,0,1,0,8192
2674,2674,0,1,3,2,-2046,-1514,199,-260,-31,-1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,-8,0,0,1,0,1,0,8192
2675,2675,0,1,3,2046,2,-658,-1347,-1335,-730,738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,0,1,0,8192
2676,2676,0,1,3,2046,2,-658,-323,-1335,-730,738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,0,1,0,8192
2677,2677,0,1,3,-2,2046,1525,-451,-1558,-1424,1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,19,0,0,1,0,1,0,8192
2678,2678,0,1,3,-2,2046,1525,1916,-1558,-1424,1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,19,0,0,1,0,1,0,8192
2679,2679,0,1,3,-2046,-2,650,1350,-2121,-1842,-738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,6,-1,0,1,0,1,0,8192
2680,2680,0,1,3,-2046,-2,650,326,-2121,-1842,-738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,6,-1,0,1,0,1,0,8192
2681,2681,0,1,3,2,-2046,-1527,427,-2363,-2225,-1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,16,-1,0,1,0,1,0,8192
2682,2682,0,1,3,2,-2046,-1527,171,-2363,-2225,-1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,16,-1,0,1,0,1,0,8192
2683,2683,0,1,3,2046,2,-594,-1294,-2570,-2474,738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,9,-1,0,1,0,1,0,8192
2684,2684,0,1,3,2046,2,-594,-1037,-2570,-2474,738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,9,-1,0,1,0,1,0,8192
2685,2685,0,1,3,-2,2046,991,-1247,-2666,-2615,1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,7,-1,0,1,0,1,0,8192
2686,2686,0,1,3,-2,2046,991,-1247,-2666,-2615,1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,7,-1,0,1,0,1,0,8192
2687,2687,0,1,3,-2046,-2,527,-1103,-2718,-2681,-738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,4,-1,0,1,0,1,0,8192
2688,2688,0,1,3,-2046,-2,527,-79,-2718,-2681,-738,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,4,-1,0,1,1,1,0,8192
2689,2689,0,1,3,2,-2046,1018,-252,-2721,-2694,-1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,3,-1,0,1,1,1,0,8192
2690,2690,0,1,3,2,-2046,1018,1540,-2721,-2694,-1908,0,2186,2167,0,0,0,ff,0,0,0,00,0,1,1,3,-1,0,1,1,1,0,8192
2691,2691,0,1,3,2046,2,575,1264,-2680,-2667,738,0,2200,2310,0,0,1,ff,0,0,0,00,0,1,1,2,0,0,1,1,1,0,8192
2692,2692,0,1,3,2046,2,575,496,-2680,-2667,738,0,2200,2310,0,0,0,ff,0,0,0,00,0,1,1,2,0,0,1,1,1,0,8192
2693,2693,0,1,3,-2,2046,-1415,434,-2566,-2588,1908,0,2200,2310,0,0,0,ff,0,0,0,00,0,1,1,1,-1,0,1,1,1,0,8192
